"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","regulation","rank","gene_SYMBOL","ENTREZID"
"Arhgap24",2.46439827774963e-08,0.611284168448317,0.667,0.302,0.000795630983971468,"Neutrophil 2","Arhgap24","up",4.36235309892434,"Arhgap24","231532"
"Arpc4",2.66232349338316e-08,0.518120875422457,0.81,0.412,0.000859531139838755,"Neutrophil 2","Arpc4","up",3.6574792494102,"Arpc4","68089"
"Egr3",2.69297196396026e-08,-1.38243174502517,0.095,0.438,0.000869425998564571,"Neutrophil 2","Egr3","down",9.74293287773986,"Egr3","13655"
"Stfa2l1",2.94996818476564e-08,-1.5915045391227,0.159,0.54,0.000952397228451586,"Neutrophil 2","Stfa2l1","down",11.0713464510092,"Stfa2l1","268885"
"Asprv1",3.0848759527791e-08,-1.84001741879766,0.238,0.561,0.000995952201354733,"Neutrophil 2","Asprv1","down",12.717853172978,"Asprv1","67855"
"Eif4g2",3.1962179407243e-08,0.637510750617008,0.841,0.491,0.00103189896216284,"Neutrophil 2","Eif4g2","up",4.38374993257179,"Eif4g2","13690"
"Ubash3b",3.31778522227391e-08,-1.84092205708975,0.254,0.534,0.00107114695901113,"Neutrophil 2","Ubash3b","down",12.5901124874977,"Ubash3b","72828"
"Ell2",3.42527333363177e-08,-1.31257281995689,0.524,0.71,0.00110584949576302,"Neutrophil 2","Ell2","down",8.93486886845809,"Ell2","192657"
"Il36g",3.66672257693951e-08,-1.54177122186965,0.683,0.804,0.00118380138396492,"Neutrophil 2","Il36g","down",10.3900340477834,"Il36g","215257"
"Tgm2",3.67599529246097e-08,-1.54489762633346,0.143,0.469,0.00118679508017102,"Neutrophil 2","Tgm2","down",10.4072010291128,"Tgm2","21817"
"Dhrs9",3.70797878301664e-08,0.694215796358591,0.841,0.526,0.00119712095009692,"Neutrophil 2","Dhrs9","up",4.67056989679758,"Dhrs9","241452"
"Dmxl2",4.0119027876777e-08,0.51901833092426,0.746,0.378,0.00129524281500175,"Neutrophil 2","Dmxl2","up",3.45098251798965,"Dmxl2","235380"
"Ctss",4.82853261774543e-08,-1.27304119983539,0.508,0.654,0.00155889175563911,"Neutrophil 2","Ctss","down",8.22865840355583,"Ctss","13040"
"COX2",5.16579956947433e-08,0.962722666233728,0.952,0.628,0.00166777839100479,"Neutrophil 2","COX2","up",6.15782721812733,"COX2","17709"
"Wipf1",5.23022205598457e-08,0.515576703985288,0.905,0.475,0.00168857719077462,"Neutrophil 2","Wipf1","up",3.29137413954634,"Wipf1","215280"
"Trim30c",5.39153542540261e-08,-2.15011797078591,0.048,0.384,0.00174065721209123,"Neutrophil 2","Trim30c","down",13.6607584637946,"Trim30c","434219"
"Txnip",5.58492403831297e-08,-1.26571051422012,0.571,0.711,0.00180309272576934,"Neutrophil 2","Txnip","down",7.99707787079055,"Txnip","56338"
"Msn",5.61128167036283e-08,-0.862199653439627,0.921,0.908,0.00181160228727664,"Neutrophil 2","Msn","down",5.44353508985104,"Msn","17698"
"Cdkn1a",5.74670681712789e-08,-1.58587508681628,0.079,0.419,0.00185532429590974,"Neutrophil 2","Cdkn1a","down",9.97467183419282,"Cdkn1a","12575"
"Oas3",5.77539550680845e-08,-1.10808721838114,0.349,0.607,0.00186458643937311,"Neutrophil 2","Oas3","down",6.9640134694275,"Oas3","246727"
"Stat2",6.12056301812228e-08,-1.45844222422891,0.143,0.45,0.00197602377040078,"Neutrophil 2","Stat2","down",9.08123647569584,"Stat2","20847"
"Hpcal1",6.39513639490057e-08,0.618699966283637,0.857,0.45,0.00206466978509365,"Neutrophil 2","Hpcal1","up",3.82528885601845,"Hpcal1","53602"
"Nfkb2",6.94816244215945e-08,-1.1093593938241,0.206,0.508,0.00224321424445118,"Neutrophil 2","Nfkb2","down",6.76692091859868,"Nfkb2","18034"
"Zc3hav1",7.44655115546899e-08,-1.18957869439252,0.683,0.751,0.00240411904054316,"Neutrophil 2","Zc3hav1","down",7.17383966385479,"Zc3hav1","78781"
"Btg2",7.74275436141986e-08,-0.586624559530889,0.905,0.962,0.0024997482455844,"Neutrophil 2","Btg2","down",3.51479932799605,"Btg2","12227"
"Jak2",7.83988989239645e-08,-1.5481421779689,0.317,0.542,0.00253110845176019,"Neutrophil 2","Jak2","down",9.25649372100051,"Jak2","16452"
"St3gal1",7.98611687875462e-08,-1.62308238940578,0.27,0.538,0.00257831783430593,"Neutrophil 2","St3gal1","down",9.67457425980804,"St3gal1","20442"
"Cmpk2",8.60766927508189e-08,-1.90755137412829,0.238,0.524,0.00277898602546019,"Neutrophil 2","Cmpk2","down",11.2272162878255,"Cmpk2","22169"
"Zfp263",9.17385513636533e-08,-1.21760987547392,0.063,0.388,0.00296177913077555,"Neutrophil 2","Zfp263","down",7.08888224123214,"Zfp263","74120"
"Rps24",9.36734127963598e-08,0.615914709670836,0.825,0.473,0.00302424613213048,"Neutrophil 2","Rps24","up",3.57297877637505,"Rps24","20088"
"Dapp1",9.38271900438497e-08,-1.9082195990082,0.333,0.566,0.00302921083056569,"Neutrophil 2","Dapp1","down",11.0666301554731,"Dapp1","26377"
"Aff4",1.08663771637145e-07,0.52859143415949,0.81,0.394,0.00350820986730523,"Neutrophil 2","Aff4","up",2.98794204306025,"Aff4","93736"
"ENSMUSG00000097125",1.13333295123242e-07,-1.3467567485325,0.063,0.383,0.00365896543305387,"Neutrophil 2","ENSMUSG00000097125","down",7.55607952904011,"Gm26885","102640282"
"Themis2",1.18860776034601e-07,-0.98325134338318,0.683,0.729,0.0038374201542771,"Neutrophil 2","Themis2","down",5.4697829503709,"Themis2","230787"
"Mrps28",1.18945314127722e-07,-1.55050791686701,0.032,0.352,0.00384014946661351,"Neutrophil 2","Mrps28","down",8.62430334133193,"Mrps28","66230"
"Egr1",1.22951695508549e-07,-1.17613498542333,0.397,0.687,0.00396949548949349,"Neutrophil 2","Egr1","down",6.50298708725532,"Egr1","13653"
"ENSMUSG00000097636",1.32752526936158e-07,-1.18489676703891,0.73,0.793,0.00428591533213386,"Neutrophil 2","ENSMUSG00000097636","down",6.46055617734449,"Mirt1","381232"
"Ptprj",1.41220072856003e-07,-1.3088462693013,0.857,0.823,0.00455929005215606,"Neutrophil 2","Ptprj","down",7.05545146156793,"Ptprj","19271"
"Prr5l",1.42825876282555e-07,-1.20364292932413,0.032,0.358,0.00461113341578228,"Neutrophil 2","Prr5l","down",6.47473425297698,"Prr5l","72446"
"Sat1",1.45148748555045e-07,-1.11374293469765,0.81,0.837,0.00468612734709963,"Neutrophil 2","Sat1","down",5.9731690427333,"Sat1","20229"
"Jund",1.53827879582092e-07,-0.980719259601613,0.667,0.794,0.00496633309230785,"Neutrophil 2","Jund","down",5.20278777425161,"Jund","16478"
"Dhx40",1.5691644627705e-07,-2.02351658957294,0.508,0.658,0.00506604746805457,"Neutrophil 2","Dhx40","down",10.6946784615563,"Dhx40","67487"
"Itgb1",1.67590148127078e-07,-1.26556385816465,0.143,0.45,0.00541064793228272,"Neutrophil 2","Itgb1","down",6.60546682459555,"Itgb1","16412"
"Csf2rb",1.70158492482495e-07,-1.12573632297823,0.524,0.667,0.00549356692979736,"Neutrophil 2","Csf2rb","down",5.85853166599159,"Csf2rb","12983"
"Celf2",1.80793094219786e-07,0.574334420396848,1,0.714,0.0058369050468858,"Neutrophil 2","Celf2","up",2.95412043868158,"Celf2","14007"
"Hdac8",1.87961807407816e-07,0.593446036229154,0.127,0.023,0.00606834695216134,"Neutrophil 2","Hdac8","up",3.02934560910611,"Hdac8","70315"
"Lamp2",1.89935289739062e-07,-1.11692073789971,0.857,0.83,0.0061320608292256,"Neutrophil 2","Lamp2","down",5.68984487370426,"Lamp2","16784"
"Dclre1c",1.95670996487639e-07,-1.34390239894536,0.429,0.645,0.00631723812160342,"Neutrophil 2","Dclre1c","down",6.8061576458013,"Dclre1c","227525"
"Cstb",1.98453413400226e-07,-1.54894364665744,0.397,0.588,0.00640706845162631,"Neutrophil 2","Cstb","down",7.82271289362622,"Cstb","13014"
"4930599N23Rik",2.02148876311046e-07,-1.46601555390372,0.032,0.344,0.00652637647170211,"Neutrophil 2","4930599N23Rik","down",7.37684864208287,"4930599N23Rik","75379"
"Tpd52",2.19453418976559e-07,-0.968250253650413,0.81,0.861,0.00708505363165822,"Neutrophil 2","Tpd52","down",4.79261396283485,"Tpd52","21985"
"Fap",2.25530737615744e-07,-1.81819344094094,0.032,0.343,0.0072812598639243,"Neutrophil 2","Fap","down",8.94996880067574,"Fap","14089"
"Nmi",2.57902825547177e-07,-1.24318003997518,0.095,0.4,0.0083263927227906,"Neutrophil 2","Nmi","down",5.95275001901447,"Nmi","64685"
"Retreg1",2.98995299511062e-07,-1.0081028147692,0.714,0.829,0.00965306324471462,"Neutrophil 2","Retreg1","down",4.67808092903009,"Retreg1","66270"
"Tlr2",3.08303221798736e-07,-1.02292495217195,0.603,0.7,0.00995356951577219,"Neutrophil 2","Tlr2","down",4.71550404263654,"Tlr2","24088"
"Psmb8",3.0918357025488e-07,-1.30359916894502,0.429,0.572,0.0099819915656788,"Neutrophil 2","Psmb8","down",6.00564572165736,"Psmb8","16913"
"Rasip1",3.31377844835258e-07,-1.18672755691493,0.048,0.359,0.0106985337205063,"Neutrophil 2","Rasip1","down",5.38495261629588,"Rasip1","69903"
"Plcl2",3.47586433376419e-07,0.577165063945463,0.873,0.493,0.0112218280015577,"Neutrophil 2","Plcl2","up",2.59141022811725,"Plcl2","224860"
"Adgre1",3.5138876388469e-07,-2.07913784009837,0.095,0.395,0.0113445862420172,"Neutrophil 2","Adgre1","down",9.31248880759893,"Adgre1","13733"
"Batf",3.57647042412371e-07,-1.54863999279389,0.127,0.414,0.0115466347642834,"Neutrophil 2","Batf","down",6.90904244920109,"Batf","53314"
"Elmo1",3.58931192197665e-07,0.505545866186455,1,0.767,0.0115880935401016,"Neutrophil 2","Elmo1","up",2.25361079891276,"Elmo1","140580"
"Klf10",3.68919900958153e-07,-1.23632697693865,0.079,0.378,0.011910579002434,"Neutrophil 2","Klf10","down",5.47733437170941,"Klf10","21847"
"Tor1aip1",3.90678248622283e-07,-1.25282698034266,0.762,0.739,0.0126130472567704,"Neutrophil 2","Tor1aip1","down",5.47864183174989,"Tor1aip1","208263"
"Peli1",4.15822674210717e-07,-1.46627014472542,0.413,0.588,0.013424835036893,"Neutrophil 2","Peli1","down",6.32057582519854,"Peli1","67245"
"Opa3",4.43311120968218e-07,-1.1254438080493,0.175,0.469,0.0143122995404589,"Neutrophil 2","Opa3","down",4.77935019537251,"Opa3","403187"
"Cd24a",4.46254978434843e-07,0.507660900373024,0.937,0.573,0.0144073419787689,"Neutrophil 2","Cd24a","up",2.15249102179116,"Cd24a","12484"
"Utrn",4.50048633229597e-07,0.539044126474458,0.603,0.278,0.0145298201238176,"Neutrophil 2","Utrn","up",2.28099334910156,"Utrn","22288"
"Card19",4.69932973363462e-07,-1.03226650903488,0.524,0.64,0.0151717860450394,"Neutrophil 2","Card19","down",4.32346014997065,"Card19","68480"
"Il10rb",4.78614505643884e-07,-1.15958140384853,0.413,0.572,0.0154520693147128,"Neutrophil 2","Il10rb","down",4.83546877299981,"Il10rb","16155"
"Dusp5",4.8690949852572e-07,-1.33472540890028,0.238,0.505,0.0157198731599029,"Neutrophil 2","Dusp5","down",5.54288713352795,"Dusp5","240672"
"Rpl35a",4.90993717928981e-07,0.516573278887567,0.905,0.513,0.0158517321833372,"Neutrophil 2","Rpl35a","up",2.1409258141621,"Rpl35a","57808"
"Rtn3",5.3195408564484e-07,0.535226861529699,0.841,0.462,0.0171741376550437,"Neutrophil 2","Rtn3","up",2.17534964333048,"Rtn3","20168"
"Tmbim6",6.95218089597315e-07,-0.689812838195421,0.905,0.876,0.0224451160226493,"Neutrophil 2","Tmbim6","down",2.61900015001989,"Tmbim6","110213"
"Irgm2",7.01139199305003e-07,-1.23467115173103,0.095,0.385,0.022636279049562,"Neutrophil 2","Irgm2","down",4.67718297575978,"Irgm2","54396"
"Ssh2",7.72267526763172e-07,0.526608547518807,0.937,0.628,0.024932657101549,"Neutrophil 2","Ssh2","up",1.94401589914203,"Ssh2","237860"
"A930037H05Rik",8.14756618714125e-07,-1.13392702706434,0,0.288,0.0263044174351855,"Neutrophil 2","A930037H05Rik","down",4.12524737804444,"A930037H05Rik","78439"
"Atp6v0c",8.41332770599264e-07,-1.03992930630071,0.857,0.834,0.0271624284987972,"Neutrophil 2","Atp6v0c","down",3.74990247251887,"Atp6v0c","11984"
"ENSMUSG00000106874",8.5632775243351e-07,-1.22332152477682,0.079,0.373,0.0276465414873159,"Neutrophil 2","ENSMUSG00000106874","down",4.38958913831221,"Gm20186","100504344"
"Il23a",8.76418187295032e-07,-1.78852903085474,0.032,0.329,0.0282951611768201,"Neutrophil 2","Il23a","down",6.37622130522586,"Il23a","83430"
"Dock2",9.78497348276611e-07,-0.777313067263664,0.984,0.951,0.0315907868891104,"Neutrophil 2","Dock2","down",2.68553095254913,"Dock2","94176"
"Igtp",1.06830988517806e-06,-1.01615649650239,0.032,0.326,0.0344903846429735,"Neutrophil 2","Igtp","down",3.42147483040179,"Igtp","16145"
"Il15",1.19532863964129e-06,-1.7629265066325,0.349,0.539,0.0385911851308192,"Neutrophil 2","Il15","down",5.73785224482444,"Il15","16168"
"Asph",1.32033201299508e-06,-1.3916341440589,0.032,0.314,0.0426269190395462,"Neutrophil 2","Asph","down",4.3909805234997,"Asph","65973"
"Eif1",1.4068894784998e-06,-0.535301333487557,1,0.982,0.045421426813366,"Neutrophil 2","Eif1","down",1.65502931526815,"Eif1","20918"
"Gtsf2",1.50539828448826e-06,-0.833218384930186,0.016,0.295,0.0486017836147034,"Neutrophil 2","Gtsf2","down",2.51973159248491,"Gtsf2","223927"
"A930011G23Rik",1.50956465539524e-06,-1.82764194801183,0.381,0.582,0.0487362948994354,"Neutrophil 2","A930011G23Rik","down",5.52191173377124,"A930011G23Rik","319818"
